Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
2023-06-02T11:43:56Z,31.245365,-81.284126,11,0.69,1.10,1.30,3,16,90
2023-06-02T13:45:36Z,31.245413,-81.284134,3,0.73,1.00,1.24,3,15,90
2023-06-02T15:47:15Z,31.245407,-81.284126,6,0.67,0.87,1.10,3,16,90
2023-06-02T17:48:54Z,31.245361,-81.284111,10,0.63,0.97,1.15,3,16,90
2023-06-02T19:50:34Z,31.245384,-81.284111,12,0.66,0.90,1.11,3,15,90
2023-06-02T21:52:13Z,31.245422,-81.284111,8,0.82,1.17,1.43,3,13,90
2023-06-02T23:53:53Z,31.245430,-81.284103,5,0.68,0.90,1.12,3,15,90
2023-06-03T01:55:32Z,31.245377,-81.284088,6,0.66,1.05,1.24,3,15,90
2023-06-03T03:57:12Z,31.245384,-81.284172,12,0.64,0.96,1.14,3,18,90
2023-06-03T05:58:52Z,31.245419,-81.284126,4,0.65,0.80,1.03,3,16,90
2023-06-03T08:00:32Z,31.245346,-81.284088,21,0.64,0.96,1.15,3,16,90
2023-06-03T10:02:13Z,31.245390,-81.284096,1,0.60,0.88,1.07,3,18,91
2023-06-03T12:03:53Z,31.245440,-81.284088,0,0.74,1.03,1.27,3,15,90
2023-06-03T14:05:33Z,31.245426,-81.284142,7,0.71,1.02,1.24,3,15,90
2023-06-03T16:07:13Z,31.245386,-81.284088,4,0.77,0.75,1.07,3,13,90
2023-06-03T18:08:52Z,31.245358,-81.284096,0,0.66,1.19,1.36,3,16,90
2023-06-03T20:10:31Z,31.245417,-81.284073,6,0.67,1.05,1.25,3,15,90
2023-06-03T22:12:10Z,31.245436,-81.284111,10,0.82,1.11,1.37,3,13,90
2023-06-04T00:13:50Z,31.245415,-81.284096,9,0.61,0.88,1.07,3,17,90
2023-06-04T02:15:31Z,31.245420,-81.284103,8,0.61,1.11,1.28,3,17,90
2023-06-04T04:17:14Z,31.245375,-81.284164,14,0.79,1.10,1.35,3,15,90
2023-06-04T06:18:54Z,31.245394,-81.284111,8,0.83,1.26,1.51,3,12,90
2023-06-04T08:20:33Z,31.245413,-81.284111,7,0.63,0.98,1.17,3,17,90
